timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776342072.8816943,0,100.0,70795.2,81920.0,303.9,1395,64
1776342073.3819063,0,100.0,70795.2,81920.0,291.8,1380,64
1776342073.8821251,0,100.0,70795.2,81920.0,297.4,1380,64
1776342074.3824584,0,100.0,70795.2,81920.0,303.3,1365,64
1776342074.8827522,0,100.0,70795.2,81920.0,302.0,1380,64
1776342075.3830047,0,100.0,70795.2,81920.0,303.9,1380,64
1776342075.883308,0,100.0,70795.2,81920.0,302.6,1395,64
1776342076.3835464,0,100.0,70795.2,81920.0,291.8,1380,64
1776342076.8837333,0,96.0,70795.2,81920.0,302.7,1380,64
1776342077.3839374,0,100.0,70795.2,81920.0,305.8,1365,64
1776342077.8842337,0,100.0,70795.2,81920.0,304.5,1380,64
1776342078.3844109,0,100.0,70795.2,81920.0,295.0,1380,64
1776342078.8846166,0,100.0,70795.2,81920.0,292.6,1380,64
1776342079.3850214,0,100.0,70795.2,81920.0,277.2,1395,64
1776342079.8852482,0,100.0,70795.2,81920.0,303.9,1395,64
1776342080.3855,0,100.0,70795.2,81920.0,294.1,1380,64
1776342080.8857884,0,100.0,70795.2,81920.0,294.8,1380,64
1776342081.3860295,0,100.0,70795.2,81920.0,291.0,1380,64
1776342081.8862572,0,100.0,70795.2,81920.0,302.3,1395,64
1776342082.3864787,0,100.0,70795.2,81920.0,308.0,1395,64
1776342082.8866994,0,100.0,70795.2,81920.0,305.1,1380,64
1776342083.386904,0,100.0,70795.2,81920.0,286.3,1380,64
1776342083.8871257,0,100.0,70795.2,81920.0,302.4,1380,64
1776342084.3873465,0,100.0,70795.2,81920.0,289.5,1395,64
1776342084.88757,0,100.0,70795.2,81920.0,301.6,1395,64
1776342085.3878093,0,100.0,70795.2,81920.0,303.4,1395,64
1776342085.8880327,0,100.0,70795.2,81920.0,303.8,1395,65
1776342086.388368,0,100.0,70795.2,81920.0,296.7,1395,64
1776342086.8891563,0,100.0,70795.2,81920.0,303.6,1395,64
1776342087.3893745,0,100.0,70795.2,81920.0,292.9,1395,64
1776342087.8896089,0,100.0,70795.2,81920.0,303.8,1395,64
1776342088.3898335,0,95.0,70795.2,81920.0,303.2,1395,64
1776342088.890065,0,100.0,70795.2,81920.0,305.5,1395,64
1776342089.3902988,0,100.0,70795.2,81920.0,301.1,1395,64
1776342089.8905263,0,100.0,70795.2,81920.0,304.3,1395,64
1776342090.3907692,0,100.0,70795.2,81920.0,300.8,1395,64
1776342090.8909988,0,100.0,70795.2,81920.0,303.2,1395,64
1776342091.3912337,0,95.0,70795.2,81920.0,301.5,1395,64
1776342091.8914716,0,100.0,70795.2,81920.0,304.4,1395,64
1776342092.3917046,0,100.0,70795.2,81920.0,303.2,1395,64
1776342092.891933,0,100.0,70795.2,81920.0,302.2,1395,64
1776342093.3922014,0,100.0,70795.2,81920.0,302.8,1395,64
1776342093.8924332,0,100.0,70795.2,81920.0,301.5,1395,64
1776342094.392683,0,96.0,70795.2,81920.0,302.4,1395,64
1776342094.892926,0,100.0,70795.2,81920.0,295.4,1380,64
1776342095.3931286,0,100.0,70795.2,81920.0,303.1,1395,64
1776342095.8933733,0,100.0,70795.2,81920.0,294.4,1380,64
1776342096.3936498,0,100.0,70795.2,81920.0,294.0,1380,64
1776342096.8938565,0,100.0,70795.2,81920.0,303.6,1395,64
1776342097.3940477,0,96.0,70795.2,81920.0,303.0,1380,64
1776342097.8942823,0,100.0,70795.2,81920.0,308.3,1395,64
1776342098.394505,0,100.0,70795.2,81920.0,294.5,1380,64
1776342098.8947308,0,100.0,70795.2,81920.0,303.0,1395,64
1776342099.3949528,0,100.0,70795.2,81920.0,299.8,1380,64
1776342099.8951795,0,100.0,70795.2,81920.0,302.4,1395,64
1776342100.395417,0,92.0,70795.2,81920.0,303.5,1395,64
1776342100.895645,0,100.0,70795.2,81920.0,304.0,1350,65
1776342101.3958752,0,100.0,70795.2,81920.0,304.3,1395,64
1776342101.8961089,0,100.0,70795.2,81920.0,303.7,1395,64
1776342102.3963137,0,100.0,70795.2,81920.0,306.2,1395,64
1776342102.8967938,0,100.0,70795.2,81920.0,302.6,1380,64
1776342103.3969865,0,100.0,70795.2,81920.0,303.4,1395,64
1776342103.8971884,0,100.0,70795.2,81920.0,298.7,1395,64
1776342104.397381,0,100.0,70795.2,81920.0,304.7,1395,64
1776342104.8975503,0,100.0,70795.2,81920.0,292.3,1365,64
1776342105.3977618,0,100.0,70795.2,81920.0,303.0,1395,64
1776342105.8979852,0,100.0,70795.2,81920.0,304.3,1380,64
1776342106.3981829,0,96.0,70795.2,81920.0,304.6,1395,64
1776342106.8983982,0,100.0,70795.2,81920.0,293.5,1365,64
1776342107.3986635,0,100.0,70795.2,81920.0,302.8,1395,64
1776342107.8989146,0,100.0,70795.2,81920.0,291.8,1380,64
1776342108.3991377,0,100.0,70795.2,81920.0,300.8,1395,64
1776342108.899501,0,100.0,70795.2,81920.0,303.8,1380,64
1776342109.3998315,0,100.0,70795.2,81920.0,305.6,1395,64
1776342109.9001744,0,100.0,70795.2,81920.0,304.8,1365,64
1776342110.4004211,0,100.0,70795.2,81920.0,302.5,1395,64
1776342110.9006808,0,100.0,70795.2,81920.0,291.0,1395,64
1776342111.401087,0,100.0,70795.2,81920.0,299.8,1395,64
