timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776344285.1319406,0,100.0,70803.2,81920.0,304.5,1380,64
1776344285.6321912,0,100.0,70803.2,81920.0,296.5,1380,64
1776344286.132438,0,100.0,70803.2,81920.0,294.9,1380,64
1776344286.6326752,0,100.0,70803.2,81920.0,296.9,1380,64
1776344287.1329358,0,100.0,70803.2,81920.0,304.8,1395,64
1776344287.6352897,0,100.0,70803.2,81920.0,295.8,1380,64
1776344288.135549,0,100.0,70803.2,81920.0,295.7,1380,64
1776344288.6357706,0,100.0,70803.2,81920.0,296.2,1380,64
1776344289.1360228,0,100.0,70803.2,81920.0,293.8,1380,64
1776344289.6363397,0,100.0,70803.2,81920.0,298.1,1395,64
1776344290.1365318,0,100.0,70803.2,81920.0,299.2,1380,64
1776344290.6367898,0,100.0,70803.2,81920.0,302.8,1380,64
1776344291.137019,0,100.0,70803.2,81920.0,296.4,1395,64
1776344291.6372778,0,100.0,70803.2,81920.0,296.0,1380,64
1776344292.137512,0,100.0,70803.2,81920.0,296.9,1380,64
1776344292.6377597,0,100.0,70803.2,81920.0,299.4,1380,64
1776344293.1379979,0,100.0,70803.2,81920.0,293.3,1380,64
1776344293.6382098,0,100.0,70803.2,81920.0,295.0,1380,64
1776344294.1384084,0,100.0,70803.2,81920.0,295.6,1380,64
1776344294.638697,0,100.0,70803.2,81920.0,297.6,1380,64
1776344295.1389315,0,100.0,70803.2,81920.0,295.9,1380,64
1776344295.6391506,0,100.0,70803.2,81920.0,297.2,1380,64
1776344296.1393557,0,100.0,70803.2,81920.0,291.9,1380,64
1776344296.6395671,0,100.0,70803.2,81920.0,300.4,1380,64
1776344297.1397943,0,100.0,70803.2,81920.0,296.1,1380,64
1776344297.640012,0,100.0,70803.2,81920.0,305.0,1380,64
1776344298.140376,0,100.0,70803.2,81920.0,296.6,1380,64
1776344298.6405892,0,100.0,70803.2,81920.0,295.9,1380,64
1776344299.1408293,0,100.0,70803.2,81920.0,307.8,1395,64
1776344299.6410732,0,100.0,70803.2,81920.0,291.1,1380,64
1776344300.141311,0,100.0,70803.2,81920.0,306.5,1395,65
1776344300.6415339,0,100.0,70803.2,81920.0,297.7,1380,64
1776344301.1417456,0,100.0,70803.2,81920.0,296.0,1380,64
1776344301.6419556,0,100.0,70803.2,81920.0,295.0,1380,64
1776344302.1421688,0,100.0,70803.2,81920.0,289.1,1380,65
1776344302.6424282,0,100.0,70803.2,81920.0,294.9,1380,65
1776344303.1427367,0,100.0,70803.2,81920.0,295.7,1380,65
1776344303.642955,0,100.0,70803.2,81920.0,291.3,1380,65
1776344304.1431782,0,100.0,70803.2,81920.0,296.3,1380,65
1776344304.6434052,0,100.0,70803.2,81920.0,293.9,1380,65
1776344305.143642,0,100.0,70803.2,81920.0,302.0,1380,65
1776344305.6438885,0,100.0,70803.2,81920.0,293.7,1380,65
1776344306.144152,0,100.0,70803.2,81920.0,295.0,1380,65
1776344306.6443486,0,100.0,70803.2,81920.0,297.7,1380,65
1776344307.1445625,0,100.0,70803.2,81920.0,295.4,1380,65
1776344307.6447961,0,100.0,70803.2,81920.0,297.6,1380,65
1776344308.1450303,0,100.0,70803.2,81920.0,126.4,1395,65
1776344308.6452916,0,100.0,70803.2,81920.0,296.3,1395,65
1776344309.145594,0,100.0,70803.2,81920.0,88.8,1410,63
1776344309.645857,0,0.0,70803.2,81920.0,89.5,1410,62
1776344310.1461604,0,0.0,70803.2,81920.0,88.8,1410,61
1776344310.6471622,0,0.0,70803.2,81920.0,88.5,1410,61
1776344311.147391,0,0.0,70803.2,81920.0,310.2,1395,64
1776344311.647667,0,100.0,70803.2,81920.0,302.6,1395,65
1776344312.1478891,0,100.0,70803.2,81920.0,296.5,1380,64
1776344312.6481798,0,100.0,70803.2,81920.0,295.2,1380,65
1776344313.1484482,0,100.0,70803.2,81920.0,295.5,1380,65
1776344313.648628,0,100.0,70803.2,81920.0,300.8,1380,65
1776344314.1488655,0,100.0,70803.2,81920.0,297.8,1380,65
1776344314.6490993,0,99.0,70803.2,81920.0,265.7,1350,66
1776344315.1493804,0,100.0,70803.2,81920.0,299.9,1380,65
1776344315.649605,0,100.0,70803.2,81920.0,294.9,1380,65
1776344316.1498282,0,100.0,70803.2,81920.0,300.0,1380,66
1776344316.650022,0,100.0,70803.2,81920.0,295.4,1380,66
1776344317.1501994,0,100.0,70803.2,81920.0,296.4,1380,66
1776344317.6503837,0,100.0,70803.2,81920.0,293.8,1380,66
1776344318.1505725,0,100.0,70803.2,81920.0,306.5,1290,66
1776344318.6508038,0,100.0,70803.2,81920.0,296.5,1380,66
1776344319.1510246,0,100.0,70803.2,81920.0,296.1,1380,66
1776344319.6512609,0,100.0,70803.2,81920.0,300.4,1380,66
1776344320.1515095,0,100.0,70803.2,81920.0,297.9,1380,66
1776344320.6517746,0,100.0,70803.2,81920.0,297.1,1380,66
1776344321.1519794,0,100.0,70803.2,81920.0,297.5,1380,66
1776344321.652313,0,100.0,70803.2,81920.0,324.1,1350,66
1776344322.1525607,0,100.0,70803.2,81920.0,295.3,1380,66
1776344322.6528096,0,100.0,70803.2,81920.0,294.4,1380,66
1776344323.1530478,0,100.0,70803.2,81920.0,296.9,1380,66
1776344323.6532896,0,100.0,70803.2,81920.0,294.0,1380,66
1776344324.1535084,0,100.0,70803.2,81920.0,297.5,1380,66
1776344324.6537726,0,100.0,70803.2,81920.0,299.0,1380,66
1776344325.153989,0,100.0,70803.2,81920.0,297.3,1320,66
1776344325.654217,0,100.0,70803.2,81920.0,296.9,1395,66
1776344326.1544607,0,100.0,70803.2,81920.0,294.8,1380,66
1776344326.6547112,0,100.0,70803.2,81920.0,296.0,1380,66
1776344327.15497,0,100.0,70803.2,81920.0,295.6,1380,66
1776344327.6552076,0,100.0,70803.2,81920.0,295.5,1380,65
1776344328.155433,0,100.0,70803.2,81920.0,296.3,1380,66
1776344328.655685,0,100.0,70803.2,81920.0,300.0,1320,65
1776344329.1558921,0,100.0,70803.2,81920.0,297.6,1380,65
1776344329.6560736,0,100.0,70803.2,81920.0,298.4,1380,65
1776344330.1563811,0,100.0,70803.2,81920.0,289.1,1380,65
1776344330.6567538,0,100.0,70803.2,81920.0,296.8,1380,65
1776344331.1569388,0,100.0,70803.2,81920.0,299.0,1380,65
1776344331.657194,0,100.0,70803.2,81920.0,295.8,1380,65
1776344332.15746,0,100.0,70803.2,81920.0,295.5,1380,65
1776344332.6576922,0,100.0,70803.2,81920.0,296.6,1380,65
1776344333.1579225,0,100.0,70803.2,81920.0,296.8,1380,65
1776344333.6581395,0,100.0,70803.2,81920.0,294.9,1380,65
1776344334.1583617,0,100.0,70803.2,81920.0,295.6,1380,65
1776344334.6586673,0,100.0,70803.2,81920.0,297.3,1380,65
1776344335.158898,0,100.0,70803.2,81920.0,295.3,1380,65
1776344335.6591358,0,68.0,70803.2,81920.0,285.9,1380,64
1776344336.1593583,0,100.0,70803.2,81920.0,295.6,1395,65
1776344336.6595802,0,100.0,70803.2,81920.0,293.5,1395,65
1776344337.159807,0,100.0,70803.2,81920.0,295.8,1380,65
1776344337.660063,0,100.0,70803.2,81920.0,294.2,1380,65
1776344338.1602979,0,100.0,70803.2,81920.0,295.4,1395,64
1776344338.6605206,0,100.0,70803.2,81920.0,305.9,1380,65
1776344339.1607463,0,99.0,70803.2,81920.0,360.9,1395,65
1776344339.660971,0,100.0,70803.2,81920.0,305.1,1395,65
1776344340.161155,0,100.0,70803.2,81920.0,294.1,1380,64
1776344340.6613894,0,100.0,70803.2,81920.0,297.9,1380,64
1776344341.161627,0,100.0,70803.2,81920.0,297.7,1395,64
1776344341.6618712,0,100.0,70803.2,81920.0,305.2,1395,64
1776344342.1621163,0,100.0,70803.2,81920.0,299.0,1380,64
1776344342.6623538,0,100.0,70803.2,81920.0,283.0,1350,64
1776344343.1625874,0,100.0,70803.2,81920.0,305.5,1395,64
1776344343.662824,0,100.0,70803.2,81920.0,295.7,1380,64
1776344344.1630714,0,100.0,70803.2,81920.0,295.7,1380,64
1776344344.663327,0,100.0,70803.2,81920.0,308.4,1380,64
1776344345.1635756,0,100.0,70803.2,81920.0,293.7,1380,64
1776344345.6638186,0,100.0,70803.2,81920.0,297.4,1380,64
1776344346.1640735,0,100.0,70803.2,81920.0,294.9,1365,64
1776344346.6643393,0,100.0,70803.2,81920.0,307.1,1395,64
1776344347.164569,0,100.0,70803.2,81920.0,305.9,1380,64
1776344347.6648118,0,100.0,70803.2,81920.0,306.8,1380,64
1776344348.165041,0,100.0,70803.2,81920.0,309.8,1395,64
1776344348.665397,0,100.0,70803.2,81920.0,307.8,1395,64
1776344349.1656094,0,100.0,70803.2,81920.0,296.5,1380,64
1776344349.6657517,0,100.0,70803.2,81920.0,300.5,1350,64
1776344350.1659508,0,100.0,70803.2,81920.0,293.0,1395,64
1776344350.6661532,0,100.0,70803.2,81920.0,295.8,1380,64
1776344351.166353,0,100.0,70803.2,81920.0,301.2,1395,64
1776344351.666571,0,100.0,70803.2,81920.0,295.8,1380,64
