tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_0,290,1776779469.306246,64.80979919433594,2381.544828414917,64,0,
quiet_0,53,1776779252.4631348,61.440229415893555,1744.4581985473633,64,0,
quiet_0,185,1776779367.4766269,94.87795829772949,1639.6102905273438,62,0,
quiet_0,205,1776779384.4078221,80.63364028930664,1941.0653114318848,58,0,
quiet_0,84,1776779278.0658047,44.72923278808594,1603.0664443969727,64,0,
quiet_0,150,1776779344.2984626,50.60315132141113,1644.0086364746094,64,0,
quiet_0,139,1776779332.5333078,24.645328521728516,1829.620122909546,64,0,
quiet_0,308,1776779487.701909,224.59745407104492,1464.1597270965576,43,0,
quiet_0,41,1776779242.9034016,81.02798461914062,1772.1199989318848,62,0,
quiet_0,238,1776779412.3434114,52.05512046813965,2042.9763793945312,62,0,
quiet_0,27,1776779225.016802,75.23727416992188,1753.0848979949951,62,0,
quiet_0,141,1776779333.7708247,45.3183650970459,1718.2567119598389,62,0,
quiet_0,259,1776779434.6184268,94.81120109558105,1774.9643325805664,61,0,
quiet_0,7,1776779205.5414083,38.198232650756836,1600.738286972046,64,0,
quiet_0,118,1776779322.1367173,50.95648765563965,1828.615427017212,64,0,
quiet_0,242,1776779417.926604,33.35738182067871,1618.45064163208,63,0,
quiet_0,245,1776779423.8283548,52.7956485748291,2006.9246292114258,50,0,
quiet_0,306,1776779486.0823827,26.33070945739746,2104.112148284912,64,0,
quiet_0,97,1776779295.123421,46.93317413330078,1767.106294631958,63,0,
quiet_0,116,1776779321.9813533,39.2303466796875,1837.5780582427979,59,0,
